Id,Geometry,City,Address,Amenity
6939006485,POINT (2.1430072 41.4123727),Barcelona,,Pharmacy
6971049586,POINT (2.1770784 41.4199698),Barcelona,passeig Llívia 47,Pharmacy
6976166486,POINT (2.1591075 41.4098086),Barcelona,carrer Escorial 150,Pharmacy
6976166785,POINT (2.1616067 41.4068107),Barcelona,carrer Escorial 21,Pharmacy
6976166987,POINT (2.1691577 41.4015945),Barcelona,carrer Roger de Flor 240,Pharmacy
6982273986,POINT (2.1818508 41.3839868),Barcelona,carrer Sombrerers 19,Pharmacy
6982276285,POINT (2.1823975 41.3844867),Barcelona,passeig del Born 11,Pharmacy
7003296910,POINT (2.1659033 41.3732516),Barcelona,Carrer de Salvà 33,Pharmacy
7006723553,POINT (2.2026156 41.4353122),Barcelona,carrer Estadella 27,Pharmacy
7017574421,POINT (2.1329118 41.3960699),Barcelona,carrer Angel Guimera 14,Pharmacy
7021347886,POINT (2.1363131 41.3698819),Barcelona,carrer Constitucio 50,Pharmacy
7023315585,POINT (2.1864253 41.4216947),Barcelona,avinguda Meridiana 259,Pharmacy
7056238087,POINT (2.1677891 41.3795773),Barcelona,rambla Del Raval 2,Pharmacy
7056238088,POINT (2.1674752 41.3806316),Barcelona,carrer Carme 84,Pharmacy
7056282485,POINT (2.1601524 41.3776938),Barcelona,carrer de Viladomat 60 bis,Pharmacy
7056286186,POINT (2.1612445 41.3806957),Barcelona,carrer Floridablanca 117,Pharmacy
7074375486,POINT (2.1858465 41.4267364),Barcelona,avinguda Meridiana 344,Pharmacy
7074375589,POINT (2.1871422 41.4247442),Barcelona,avinguda Meridiana 320 b,Pharmacy
7074410987,POINT (2.1863202 41.4495767),Barcelona,carrer Palamós 58,Pharmacy
7090482685,POINT (2.1454104 41.4065461),Barcelona,carrer Ballester 31,Pharmacy
7090490085,POINT (2.1483076 41.4075937),Barcelona,avinguda República Argentina 14,Pharmacy
7098019685,POINT (2.1862838 41.4342822),Barcelona,carrer Ruben Dario 79,Pharmacy
7098029586,POINT (2.1897908 41.4351593),Barcelona,carrer Gran de Sant Andreu 260,Pharmacy
7098029885,POINT (2.1890605 41.4346371),Barcelona,carrer Mercat 11,Pharmacy
7098056586,POINT (2.1860686 41.4282473),Barcelona,carrer Torroella de Montgri 23,Pharmacy
7098065786,POINT (2.1875776 41.4214189),Barcelona,carrer Hondures 63,Pharmacy
7108679489,POINT (2.1349026 41.3897921),Barcelona,avinguda Diagonal 557,Pharmacy
7108807788,POINT (2.1197212 41.4002189),Barcelona,carrer Sagrat Cor 8,Pharmacy
7108830188,POINT (2.120019 41.3984242),Barcelona,carrer Duquessa D'Orleans 28,Pharmacy
7125906653,POINT (2.1632578 41.3907436),Barcelona,carrer Arago 260,Pharmacy
7158510585,POINT (2.1800025 41.428775),Barcelona,carrer Escocia 64,Pharmacy
7194898886,POINT (2.1531686 41.3758437),Barcelona,avinguda Mistral 66,Pharmacy
7194929488,POINT (2.1640542 41.3790002),Barcelona,carrer Sant Antoni Abat 44,Pharmacy
7226729885,POINT (2.1567246 41.4205395),Barcelona,carrer Calderon De La Barca 88,Pharmacy
7226786785,POINT (2.1550636 41.421974),Barcelona,carrer Ramon Rocafull 95,Pharmacy
7229011385,POINT (2.1574937 41.4187299),Barcelona,carrer Gran Vista 135,Pharmacy
7237375571,POINT (2.1708846 41.3952998),Barcelona,carrer Girona 72,Pharmacy
7292500885,POINT (2.1588171 41.4133549),Barcelona,carrer Miquel I Badia 12,Pharmacy
7296669097,POINT (2.1883198 41.4405981),Barcelona,carrer Gran de Sant Andreu 435,Pharmacy
7296669101,POINT (2.1867626 41.4419211),Barcelona,plaça Mossen Clapes 9,Pharmacy
7296669106,POINT (2.188277 41.4435479),Barcelona,carrer Gran de Sant Andreu 505,Pharmacy
7296669108,POINT (2.1834053 41.4633963),Barcelona,to de tapioles 27,Pharmacy
7296669117,POINT (2.1921067 41.4417661),Barcelona,carrer Cinca 92,Pharmacy
7296669122,POINT (2.1771426 41.4461444),Barcelona,carrer Camprecios 7,Pharmacy
7296669133,POINT (2.1740839 41.4471944),Barcelona,carrer Mina de la Ciutat 20,Pharmacy
7296669135,POINT (2.189683 41.4419889),Barcelona,carrer Palomar 28,Pharmacy
7296669136,POINT (2.1714558 41.4463715),Barcelona,carrer Artesania 148,Pharmacy
7296669137,POINT (2.1775462 41.4480453),Barcelona,carrer Nou Barris 23,Pharmacy
7296669138,POINT (2.1912789 41.4525957),Barcelona,carrer Turo de la Trinitat 107,Pharmacy
7296669147,POINT (2.176358 41.4487299),Barcelona,carrer Mina de la Ciutat 91,Pharmacy
7318977161,POINT (2.1419826 41.3693316),Barcelona,gv corts catalanes 00216,Pharmacy
7323008982,POINT (2.1675627 41.4353247),Barcelona,passeig d'Urrutia 64,Pharmacy
7323008983,POINT (2.1653457 41.4382786),Barcelona,passeig de Fabra i Puig 439,Pharmacy
7323008984,POINT (2.1651803 41.4347537),Barcelona,carrer Vila-Seca 39,Pharmacy
7323048425,POINT (2.1746737 41.4374462),Barcelona,carrer Bunyola 12,Pharmacy
7323048426,POINT (2.1806439 41.4379565),Barcelona,avinguda Rio de Janeiro 65,Pharmacy
7323048427,POINT (2.1781936 41.4377459),Barcelona,carrer Garrofers 52,Pharmacy
7323048428,POINT (2.1787145 41.4351367),Barcelona,carrer Pintor Alsamora 21,Pharmacy
7323048429,POINT (2.1744816 41.4359756),Barcelona,carrer Alcudia 46,Pharmacy
7323048430,POINT (2.1764559 41.4346558),Barcelona,carrer Valldemossa 30,Pharmacy
7323048431,POINT (2.1700488 41.4335051),Barcelona,carrer Montsant 31-33,Pharmacy
7323148401,POINT (2.1863728 41.4401181),Barcelona,carrer Bartrina 7,Pharmacy
7323148402,POINT (2.1850486 41.4356252),Barcelona,carrer Pons I Gallarza 92,Pharmacy
7323148403,POINT (2.1930942 41.4392596),Barcelona,carrer Fernando Pessoa 9,Pharmacy
7323148404,POINT (2.1851172 41.4373945),Barcelona,avinguda Meridiana 510,Pharmacy
7323148407,POINT (2.1866183 41.4363384),Barcelona,carrer Jorba 27,Pharmacy
7323148408,POINT (2.1889134 41.4386917),Barcelona,carrer Gran de Sant Andreu 368,Pharmacy
7323148409,POINT (2.1921021 41.4346327),Barcelona,carrer Segre 19,Pharmacy
7323155126,POINT (2.1662435 41.4311466),Barcelona,carrer Vall D'Ordesa 10,Pharmacy
7323155127,POINT (2.1720278 41.4299105),Barcelona,carrer Amilcar Barca 7,Pharmacy
7323155128,POINT (2.1694339 41.4300277),Barcelona,carrer Teide 6,Pharmacy
7323155129,POINT (2.1706185 41.4326587),Barcelona,carrer Aneto 26-28,Pharmacy
7323155130,POINT (2.1728484 41.4280853),Barcelona,carrer Francesc Bolos 35,Pharmacy
7323177655,POINT (2.1782616 41.427654),Barcelona,carrer Felip Ii 224,Pharmacy
7323177656,POINT (2.1759582 41.4285533),Barcelona,carrer Felip Ii 271,Pharmacy
7323198179,POINT (2.192892 41.4318735),Barcelona,carrer Doctor Santponç 103,Pharmacy
7323198180,POINT (2.1824477 41.4278144),Barcelona,carrer Pardo 17,Pharmacy
7323198181,POINT (2.1921963 41.4299525),Barcelona,rambla de L'Onze de Setembre 37,Pharmacy
7323198182,POINT (2.1872007 41.4297373),Barcelona,carrer Camil Fabra 5,Pharmacy
7323198184,POINT (2.1857262 41.4327563),Barcelona,plaça de Les Palmeres 9,Pharmacy
7323219564,POINT (2.1664972 41.4263141),Barcelona,carrer Trevol 2,Pharmacy
7323219565,POINT (2.1747257 41.4238041),Barcelona,carrer Segle Xx 61,Pharmacy
7323219566,POINT (2.1780708 41.4258356),Barcelona,carrer de les Acàcies 57,Pharmacy
7323219567,POINT (2.172769 41.4222492),Barcelona,carrer Amilcar Barca 158,Pharmacy
7323219568,POINT (2.17725 41.4214769),Barcelona,ronda Del Guinardo 196,Pharmacy
7323219569,POINT (2.1726841 41.4242458),Barcelona,carrer Amilcar 151,Pharmacy
7323219570,POINT (2.1736248 41.4251943),Barcelona,carrer Lluis Sagnier 55,Pharmacy
7323219571,POINT (2.1686933 41.4262273),Barcelona,carrer Alt de Pedrell 58,Pharmacy
7323219572,POINT (2.1748124 41.4223415),Barcelona,avinguda Mare de Déu de Montserrat 240,Pharmacy
7323219573,POINT (2.1688238 41.4236681),Barcelona,carrer Montserrat Casanovas 12,Pharmacy
7323388993,POINT (2.1889381 41.4230564),Barcelona,carrer Valles I Ribot 8,Pharmacy
7323388994,POINT (2.1843337 41.4250034),Barcelona,carrer Concepció Arenal 124,Pharmacy
7323388995,POINT (2.185753 41.4244193),Barcelona,carrer Olesa 65,Pharmacy
7323415260,POINT (2.1692892 41.4118536),Barcelona,carrer Padilla 378,Pharmacy
7323415261,POINT (2.1727778 41.4119182),Barcelona,carrer Rosalia de Castro 52,Pharmacy
7323415262,POINT (2.1700568 41.4137483),Barcelona,ronda Del Guinardo 77,Pharmacy
7323415265,POINT (2.1648608 41.4148554),Barcelona,avinguda Mare de Déu de Montserrat 71,Pharmacy
7323415267,POINT (2.1682074 41.4141393),Barcelona,carrer Castillejos 437,Pharmacy
7323415268,POINT (2.1712554 41.4120163),Barcelona,carrer Castillejos 376,Pharmacy
7323433069,POINT (2.1828608 41.4177164),Barcelona,carrer Sant Antoni Maria Claret 277,Pharmacy
7323505978,POINT (2.201033 41.4174638),Barcelona,carrer Concili de Trento 194,Pharmacy
7323513281,POINT (2.2148437 41.4150768),Barcelona,rambla Prim 74,Pharmacy
7323513282,POINT (2.2061782 41.4137561),Barcelona,carrer Pere Iv 456,Pharmacy
7323513283,POINT (2.2173456 41.4135569),Barcelona,carrer Jaume Fabré 2,Pharmacy
7323513284,POINT (2.2123015 41.4150445),Barcelona,carrer Maresme 104,Pharmacy
7323513500,POINT (2.1883852 41.4194745),Barcelona,carrer Felip Ii 70,Pharmacy
7323513501,POINT (2.190548 41.4184255),Barcelona,carrer Palencia 35,Pharmacy
7323522888,POINT (2.2031743 41.419961),Barcelona,carrer Puigcerda 253,Pharmacy
7323522893,POINT (2.2140709 41.4137085),Barcelona,carrer Maresme 64,Pharmacy
7323561810,POINT (2.2064652 41.4053383),Barcelona,carrer Borrell 68,Pharmacy
7323561811,POINT (2.2157768 41.4086351),Barcelona,Carrer de Josep Pla 19-21,Pharmacy
7323561812,POINT (2.204959 41.4064264),Barcelona,carrer Pallars 328,Pharmacy
7323577842,POINT (2.1793442 41.4126515),Barcelona,carrer Sant Quinti 20,Pharmacy
7323577843,POINT (2.1781606 41.414205),Barcelona,carrer Sant Antoni Maria Claret 181,Pharmacy
7323577844,POINT (2.1782504 41.4100592),Barcelona,carrer Dos de Maig 288,Pharmacy
7323577847,POINT (2.1771353 41.4114718),Barcelona,carrer Industria 206,Pharmacy
7323584764,POINT (2.1698486 41.4058431),Barcelona,carrer Industria 80,Pharmacy
7323584765,POINT (2.1650008 41.4095684),Barcelona,carrer Sardenya 487,Pharmacy
7323584766,POINT (2.1748153 41.4073595),Barcelona,carrer Padilla 295,Pharmacy
7323584767,POINT (2.1736259 41.4068875),Barcelona,carrer Lepant 330,Pharmacy
7323584768,POINT (2.1741826 41.4106777),Barcelona,avinguda Gaudi 85,Pharmacy
7323584769,POINT (2.165894 41.4108678),Barcelona,carrer Alcalde de Mostoles 33,Pharmacy
7323584770,POINT (2.1727383 41.4081523),Barcelona,carrer Industria 128,Pharmacy
7323584771,POINT (2.1679075 41.4048167),Barcelona,carrer Industria 65,Pharmacy
7323584772,POINT (2.1697264 41.4099599),Barcelona,carrer Lepant 398,Pharmacy
7323621776,POINT (2.1920536 41.4078768),Barcelona,gv corts catalanes 00871,Pharmacy
7323630271,POINT (2.1763183 41.4023257),Barcelona,carrer Valencia 440,Pharmacy
7323630272,POINT (2.1776182 41.4066976),Barcelona,carrer Provença 506,Pharmacy
7323664358,POINT (2.189323 41.4057226),Barcelona,gv corts catalanes 00839,Pharmacy
7323736914,POINT (2.1709142 41.3980537),Barcelona,passeig de Sant Joan 87,Pharmacy
7323736916,POINT (2.1724061 41.4005297),Barcelona,carrer Napols 235,Pharmacy
7323736917,POINT (2.169462 41.3976466),Barcelona,carrer Bailèn 113,Pharmacy
7323736918,POINT (2.1712925 41.3992142),Barcelona,avinguda Diagonal 319,Pharmacy
7323743413,POINT (2.174149 41.3977946),Barcelona,carrer Roger De Flor 166,Pharmacy
7323743415,POINT (2.1744449 41.4012006),Barcelona,carrer Valencia 393,Pharmacy
7323747625,POINT (2.1717513 41.3907897),Barcelona,carrer Roger De Lluria 17,Pharmacy
7323747626,POINT (2.1737568 41.3866909),Barcelona,carrer Comtal 25,Pharmacy
7323749405,POINT (2.1682985 41.3934027),Barcelona,carrer Roger De Lluria 51,Pharmacy
7323749406,POINT (2.1681233 41.3918346),Barcelona,carrer Pau Claris 111,Pharmacy
7323749407,POINT (2.1743069 41.3943714),Barcelona,gv corts catalanes 00669,Pharmacy
7323749408,POINT (2.1694553 41.3945131),Barcelona,carrer Bruc 88,Pharmacy
7323749412,POINT (2.1712803 41.3965669),Barcelona,carrer Bailen 92,Pharmacy
7323785307,POINT (2.1808171 41.3934118),Barcelona,carrer Ali-Bei 38,Pharmacy
7323785308,POINT (2.183641 41.3903305),Barcelona,carrer Roger De Flor 9 bis,Pharmacy
7323785309,POINT (2.1852869 41.3910603),Barcelona,carrer Napols 4,Pharmacy
7323785310,POINT (2.1763177 41.3937007),Barcelona,carrer Casp 67,Pharmacy
7323785311,POINT (2.1807867 41.3902055),Barcelona,passeig de Lluís Companys 7,Pharmacy
7323785312,POINT (2.1806893 41.3881124),Barcelona,plaça Sant Agustí Vell 11,Pharmacy
7323785941,POINT (2.1882345 41.380674),Barcelona,carrer Maquinista 9,Pharmacy
7323785942,POINT (2.1904708 41.3802334),Barcelona,carrer Andrea Doria 14,Pharmacy
7323785943,POINT (2.1897252 41.3784737),Barcelona,carrer Almirall Cervera 15,Pharmacy
7323809852,POINT (2.1794549 41.3852524),Barcelona,plaça Llana 11,Pharmacy
7323809854,POINT (2.1840961 41.3838959),Barcelona,avinguda Marquès de L'Argentera 5,Pharmacy
7323809855,POINT (2.175506 41.3789519),Barcelona,rambla La Rambla 38,Pharmacy
7323813053,POINT (2.1718901 41.3750474),Barcelona,avinguda Paral Lel 48,Pharmacy
7323813055,POINT (2.1722387 41.3793006),Barcelona,carrer de Sant Pau 44,Pharmacy
7323813056,POINT (2.1750305 41.3794972),Barcelona,rambla La Rambla 44,Pharmacy
7323813057,POINT (2.1760437 41.3792218),Barcelona,carrer Escudellers 8,Pharmacy
7323813058,POINT (2.1775928 41.3768896),Barcelona,carrer Josep Anselm Clavé 3,Pharmacy
7323872558,POINT (2.1701618 41.3736979),Barcelona,carrer Vila I Vilà 57,Pharmacy
7323872559,POINT (2.1666396 41.3734473),Barcelona,Carrer del Roser 28,Pharmacy
7323872560,POINT (2.1709478 41.3723116),Barcelona,passeig de Montjuïc 36,Pharmacy
7323872562,POINT (2.1665072 41.3729929),Barcelona,Carrer del Roser 39,Pharmacy
7323899885,POINT (2.1719978 41.3831792),Barcelona,carrer Portaferrissa 1,Pharmacy
7323899887,POINT (2.1692778 41.3801677),Barcelona,carrer Hospital 70,Pharmacy
7323899888,POINT (2.1688139 41.3822757),Barcelona,carrer Pintor Fortuny 31,Pharmacy
7323899889,POINT (2.1656099 41.3785545),Barcelona,carrer Cera 30,Pharmacy
7323899890,POINT (2.1660796 41.38221),Barcelona,carrer Joaquim Costa 31,Pharmacy
7323899891,POINT (2.1657757 41.3793909),Barcelona,carrer Sant Antoni Abat 1,Pharmacy
7323899892,POINT (2.1692541 41.3783535),Barcelona,rambla Del Raval 14,Pharmacy
7329557138,POINT (2.1047433 41.412991),Barcelona,plaça Vallvidrera 5,Pharmacy
7329781663,POINT (2.1113329 41.3760077),Barcelona,carrer Collblanc 154,Pharmacy
7329781666,POINT (2.1092071 41.3849916),Barcelona,carrer Gonzalez Tablas 5,Pharmacy
7329991556,POINT (2.1348506 41.4089703),Barcelona,passeig de Sant Gervasi 24,Pharmacy
7330151099,POINT (2.1233233 41.388498),Barcelona,carrer Dr.Ferran 7,Pharmacy
7330151100,POINT (2.1310318 41.3908816),Barcelona,carrer Numancia 185,Pharmacy
7330151101,POINT (2.1311929 41.3932926),Barcelona,ronda Gral.Mitre 9,Pharmacy
7330151102,POINT (2.1209508 41.3954896),Barcelona,carrer Trinquet 8,Pharmacy
7330151103,POINT (2.1248663 41.3937324),Barcelona,carrer Capita Arenas 62,Pharmacy
7330151104,POINT (2.1359509 41.39952),Barcelona,carrer Vico 17,Pharmacy
7330151105,POINT (2.127806 41.3983279),Barcelona,carrer Angli 4,Pharmacy
7330151106,POINT (2.1345133 41.4042525),Barcelona,carrer Bisbe Sivilla 40,Pharmacy
7330151107,POINT (2.1264211 41.3951509),Barcelona,passeig de Sant Joan Bosco 57,Pharmacy
7330151108,POINT (2.1249511 41.3982875),Barcelona,carrer Cardenal Sentmenat 35,Pharmacy
7330151109,POINT (2.1308773 41.3979316),Barcelona,via augusta 276,Pharmacy
7330151110,POINT (2.1256151 41.3899793),Barcelona,carrer Manila 49,Pharmacy
7330151111,POINT (2.122405 41.3945136),Barcelona,carrer Riu De L'Or 33,Pharmacy
7330151112,POINT (2.1268769 41.3925463),Barcelona,carrer Benet Mateu 32,Pharmacy
7330151113,POINT (2.1339699 41.3997528),Barcelona,carrer Ganduxer 94,Pharmacy
7330151114,POINT (2.1341245 41.3970749),Barcelona,carrer Escoles Pies 23,Pharmacy
7330151115,POINT (2.1230048 41.396455),Barcelona,carrer Oriol Mestres 1,Pharmacy
7330151117,POINT (2.113806 41.3953489),Barcelona,carrer Bisbe Catala 8,Pharmacy
7330151118,POINT (2.1271345 41.396223),Barcelona,carrer Milanesat 1,Pharmacy
7330151119,POINT (2.1328011 41.393793),Barcelona,ronda General Mitre 36,Pharmacy
7332854059,POINT (2.1365391 41.357896),Barcelona,carrer Energia 9,Pharmacy
7332912398,POINT (2.15702 41.4344383),Barcelona,carrer Sant Gaudenci 11,Pharmacy
7332912400,POINT (2.1520226 41.4259729),Barcelona,carrer Panta De Tremp 63,Pharmacy
7332912401,POINT (2.1557107 41.4254729),Barcelona,plaça Pastrana 1,Pharmacy
7332912402,POINT (2.1476989 41.4306122),Barcelona,carrer Juan De Mena 1,Pharmacy
7332912403,POINT (2.153439 41.4243799),Barcelona,carrer Bernat Bransi 38,Pharmacy
7332912406,POINT (2.1416522 41.4338234),Barcelona,,Pharmacy
7332912407,POINT (2.1552154 41.4268851),Barcelona,carrer Dante Alighieri 118,Pharmacy
7332912408,POINT (2.1536026 41.4253691),Barcelona,carrer Dante Alighieri 155,Pharmacy
7332912409,POINT (2.1585105 41.4278891),Barcelona,carrer Dante Alighieri 66,Pharmacy
7333040775,POINT (2.129956 41.3785724),Barcelona,carrer Violant D'Hongria 60,Pharmacy
7333040776,POINT (2.1334412 41.3707621),Barcelona,passatge d'Andalusia 14,Pharmacy
7333040777,POINT (2.1277579 41.3732328),Barcelona,carrer Carreras Candi 49,Pharmacy
7333040779,POINT (2.1294405 41.3708877),Barcelona,carrer Esteras 28,Pharmacy
7333040780,POINT (2.1277279 41.3749713),Barcelona,carrer Sugranyes 11,Pharmacy
7333040781,POINT (2.1292659 41.3756338),Barcelona,carrer Sants 234,Pharmacy
7333040782,POINT (2.1218906 41.3769604),Barcelona,Carrer de la Riera Blanca 11,Pharmacy
7333079885,POINT (2.1199327 41.3784628),Barcelona,carrer Arístides Maillol 9,Pharmacy
7333079886,POINT (2.1318451 41.3775338),Barcelona,carrer Tenor Masini 52,Pharmacy
7333079890,POINT (2.1285342 41.3838515),Barcelona,gv de carles iii 58,Pharmacy
7333079892,POINT (2.125596 41.3853774),Barcelona,carrer Sabino De Arana 20,Pharmacy
7333079893,POINT (2.1297676 41.3872156),Barcelona,carrer Europa 17,Pharmacy
7333079894,POINT (2.1288489 41.3782631),Barcelona,carrer Violant D'Hongria 53,Pharmacy
7333079895,POINT (2.1331458 41.3753274),Barcelona,carrer Sants 145,Pharmacy
7333079896,POINT (2.1340663 41.384189),Barcelona,carrer Vallespir 190,Pharmacy
7333079898,POINT (2.1290891 41.385405),Barcelona,carrer Dolors Masferrer I Bosch 16,Pharmacy
7333079899,POINT (2.1328293 41.3747608),Barcelona,carrer Sant Medir 12,Pharmacy
7333079900,POINT (2.1299761 41.3810174),Barcelona,carrer Pobla De Lillet 20,Pharmacy
7333079901,POINT (2.131451 41.3733609),Barcelona,carrer Badal 156,Pharmacy
7333079902,POINT (2.1305343 41.3764433),Barcelona,carrer Brasil 14,Pharmacy
7333079903,POINT (2.1353292 41.3759765),Barcelona,plaça de Sants 9,Pharmacy
7333079904,POINT (2.1309756 41.3798863),Barcelona,carrer Tenor Masini 116,Pharmacy
7333079905,POINT (2.126651 41.3771013),Barcelona,carrer Portbou 38,Pharmacy
7333079906,POINT (2.1237273 41.3760758),Barcelona,avinguda Madrid 8,Pharmacy
7333079907,POINT (2.1257561 41.3795126),Barcelona,carrer Felipe De Paz 8,Pharmacy
7333079908,POINT (2.1287377 41.3766187),Barcelona,carrer Miquel Angel 113,Pharmacy
7333079911,POINT (2.1354855 41.3879744),Barcelona,carrer Taquígraf Garriga 67,Pharmacy
7333079912,POINT (2.1242281 41.3778601),Barcelona,carrer Arizala 48,Pharmacy
7333079913,POINT (2.1314978 41.3715766),Barcelona,carrer Antoni De Capmany 31,Pharmacy
7335221751,POINT (2.1503217 41.4114872),Barcelona,carrer Sostres 15,Pharmacy
7335221752,POINT (2.1509008 41.4240604),Barcelona,carrer Murtra 8,Pharmacy
7335221753,POINT (2.1476226 41.4164007),Barcelona,carrer Beat Almato 18-20,Pharmacy
7335221754,POINT (2.1448391 41.4138429),Barcelona,passeig de la Mare de Déu del Coll 6,Pharmacy
7335221755,POINT (2.1481964 41.4219694),Barcelona,carrer Besos 27,Pharmacy
7335221758,POINT (2.1543601 41.4109584),Barcelona,passatge de Sant Josep de la Muntanya 6,Pharmacy
7335221759,POINT (2.1493717 41.409127),Barcelona,carrer Mare De Déu Del Coll 31,Pharmacy
7335221760,POINT (2.1488468 41.4231462),Barcelona,carrer Santa Rosalia 82,Pharmacy
7335221761,POINT (2.1583687 41.4202901),Barcelona,carrer Queixans 4,Pharmacy
7335221762,POINT (2.1557114 41.4072479),Barcelona,carrer Alzina 44,Pharmacy
7335221763,POINT (2.1519918 41.421501),Barcelona,carrer Hortal 41,Pharmacy
7335221764,POINT (2.1444652 41.4077986),Barcelona,carrer Osona 3,Pharmacy
7335221765,POINT (2.159356 41.4148462),Barcelona,carrer Albert Llanas 2 bloc 1,Pharmacy
7335221766,POINT (2.1466692 41.4131935),Barcelona,carrer Farigola 48,Pharmacy
7335221767,POINT (2.1520197 41.4221512),Barcelona,carrer Llobregos 206,Pharmacy
7335221768,POINT (2.1359894 41.4161064),Barcelona,carrer Collserola 21,Pharmacy
7335221769,POINT (2.1564182 41.4086458),Barcelona,carrer Sant Salvador 125,Pharmacy
7335221770,POINT (2.1587351 41.4170374),Barcelona,carrer Pasteur 1,Pharmacy
7335221771,POINT (2.1547981 41.412425),Barcelona,rambla Mercedes 26,Pharmacy
7335221772,POINT (2.1523707 41.4112934),Barcelona,avinguda Coll Del Portell 55,Pharmacy
7335221773,POINT (2.144542 41.4062584),Barcelona,carrer Escipio 53,Pharmacy
7335221774,POINT (2.1385454 41.4136932),Barcelona,avinguda República Argentina 270,Pharmacy
7335221775,POINT (2.1396679 41.4134338),Barcelona,carrer Gomis 49,Pharmacy
7335221776,POINT (2.1583012 41.4145544),Barcelona,avinguda Pompeu Fabra 2,Pharmacy
7335221777,POINT (2.1455899 41.4221402),Barcelona,carrer Fastenrath 65,Pharmacy
7335221778,POINT (2.153713 41.4070215),Barcelona,carrer Verdi 132,Pharmacy
7335221780,POINT (2.1539759 41.4211617),Barcelona,passatge dels Santuaris 13,Pharmacy
7335221781,POINT (2.1454186 41.4213943),Barcelona,carrer Santa Rosalia 31,Pharmacy
7335221782,POINT (2.1524524 41.4209269),Barcelona,carrer Santuari 53,Pharmacy
7335221783,POINT (2.1582527 41.4114676),Barcelona,ts de dalt 110,Pharmacy
7340367475,POINT (2.1534018 41.4014693),Barcelona,carrer Gran De Gracia 115,Pharmacy
7340367478,POINT (2.1384832 41.396282),Barcelona,carrer Valero 10,Pharmacy
7340367479,POINT (2.1455569 41.4022039),Barcelona,carrer Balmes 303,Pharmacy
7340367480,POINT (2.151343 41.3983397),Barcelona,carrer Balmes 222,Pharmacy
7340367481,POINT (2.1484391 41.4025919),Barcelona,carrer Saragossa 42,Pharmacy
7340367482,POINT (2.1451894 41.4046633),Barcelona,carrer Saragossa 133,Pharmacy
7340367483,POINT (2.1595037 41.3896688),Barcelona,carrer Valencia 224,Pharmacy
7340367484,POINT (2.1395423 41.3941174),Barcelona,carrer Francesc Perez I Cabrero 11,Pharmacy
7340393685,POINT (2.1486174 41.3967979),Barcelona,,Pharmacy
7340393686,POINT (2.1384345 41.4025702),Barcelona,carrer Muntaner 476,Pharmacy
7340393687,POINT (2.1423547 41.3931763),Barcelona,carrer Mestre Nicolau 6,Pharmacy
7340393688,POINT (2.141604 41.3950523),Barcelona,carrer Ferran Agullo 4,Pharmacy
7340393689,POINT (2.1370162 41.4007069),Barcelona,carrer Ravella 11,Pharmacy
7340393690,POINT (2.1366083 41.3979548),Barcelona,Via Augusta 00242,Pharmacy
7340393691,POINT (2.1442908 41.4011481),Barcelona,carrer Sant Elies 28,Pharmacy
7340393693,POINT (2.1465618 41.3862305),Barcelona,carrer Calabria 242-4,Pharmacy
7340393694,POINT (2.1533025 41.3945161),Barcelona,carrer Enric Granados 155,Pharmacy
7340393696,POINT (2.1570188 41.39),Barcelona,carrer Aribau 91,Pharmacy
7340393697,POINT (2.1535623 41.3960685),Barcelona,carrer Balmes 173,Pharmacy
7340393698,POINT (2.1599169 41.3914926),Barcelona,carrer Balmes 94,Pharmacy
7340393699,POINT (2.1099401 41.4086807),Barcelona,avinguda Sarrià 82,Pharmacy
7340393700,POINT (2.1390378 41.3932419),Barcelona,carrer Bori I Fontesta 18,Pharmacy
7340393701,POINT (2.1587204 41.4008716),Barcelona,carrer Torrent De L'Olla 67,Pharmacy
7340393703,POINT (2.1394529 41.4043537),Barcelona,carrer Sant Gervasi De Cassoles 10,Pharmacy
7340393704,POINT (2.1544349 41.4005664),Barcelona,carrer Gran De Gracia 87,Pharmacy
7340393705,POINT (2.1397895 41.406071),Barcelona,carrer Bertran 39,Pharmacy
7340393706,POINT (2.1374965 41.3945596),Barcelona,plaça Sant Gregori Taumaturg 8,Pharmacy
7340393707,POINT (2.146441 41.4007269),Barcelona,Via Augusta 00113,Pharmacy
7340393708,POINT (2.1398526 41.4026924),Barcelona,passatge d'Hercegovina 4,Pharmacy
7340393709,POINT (2.1434164 41.40324),Barcelona,carrer Balmes 338,Pharmacy
7340393710,POINT (2.1545106 41.3887456),Barcelona,carrer Casanova 140,Pharmacy
7340393712,POINT (2.1421171 41.3895488),Barcelona,carrer Loreto 20,Pharmacy
7340393713,POINT (2.1418895 41.399711),Barcelona,carrer Muntaner 393,Pharmacy
7340393714,POINT (2.1401889 41.400802),Barcelona,carrer Copernic 47,Pharmacy
7340393715,POINT (2.1479814 41.3998695),Barcelona,carrer Alfons Xii 61,Pharmacy
7340393716,POINT (2.1592617 41.3980652),Barcelona,carrer Bonavista 11,Pharmacy
7340393718,POINT (2.1436597 41.3915355),Barcelona,carrer Josep Tarradellas 153,Pharmacy
7340393719,POINT (2.1597786 41.3885308),Barcelona,carrer Arago 207,Pharmacy
7340393720,POINT (2.1475989 41.4043386),Barcelona,carrer Francoli 23 BI,Pharmacy
7340393721,POINT (2.1490091 41.3928893),Barcelona,carrer Casanova 236,Pharmacy
